x,y,heading
367125.6723381331,3450917.0619195779,-1.0123311731
367125.8230559629,3450916.8206990496,-1.0123311403
367125.9737738022,3450916.5794785237,-1.0123311185
367126.1244916462,3450916.3382580020,-1.0123310874
367126.2752094998,3450916.0970374816,-1.0123310666
367126.4259273580,3450915.8558169650,-1.0123310451
367126.5766452234,3450915.6145964484,-1.0123310152
367126.7273630960,3450915.3733759364,-1.0123309867
367126.8780809781,3450915.1321554244,-1.0123309651
367127.0287988648,3450914.8909349167,-1.0123309340
367127.1795167611,3450914.6497144103,-1.0123309130
367127.3302346621,3450914.4084939077,-1.0123308936
367127.4551756313,3450914.2085287948,-1.0165018650
367127.6049768758,3450913.9665351212,-1.0165018395
367127.7547781274,3450913.7245414499,-1.0165018206
367127.9045793836,3450913.4825477814,-1.0165017794
367128.0543806518,3450913.2405541157,-1.0165017702
367128.2041819223,3450912.9985604514,-1.0165017374
367128.3539832023,3450912.7565667895,-1.0165017119
367128.5037844894,3450912.5145731298,-1.0165016894
367128.6535857811,3450912.2725794748,-1.0165016598
367128.8033870825,3450912.0305858203,-1.0165016343
367128.9531883909,3450911.7885921681,-1.0165016137
367129.1029897040,3450911.5465985197,-1.0165015815
367129.2527910267,3450911.3046048731,-1.0165015579
367129.4025923564,3450911.0626112279,-1.0165015296
367129.5523936932,3450910.8206175864,-1.0165015104
367129.7021950348,3450910.5786239477,-1.0165014805
367129.8519963858,3450910.3366303099,-1.0165014530
367130.0017977440,3450910.0946366754,-1.0165014249
367130.1515991093,3450909.8526430447,-1.0165014048
367130.3014004816,3450909.6106494134,-1.0165013819
367130.4512018587,3450909.3686557868,-1.0165013087
367130.4661084530,3450909.3445752324,-1.0165018704
367130.6159097251,3450909.1025815113,-1.0165018420
367130.7657110044,3450908.8605877939,-1.0165018168
367130.9155122907,3450908.6185940788,-1.0165017920
367131.0653135841,3450908.3766003656,-1.0165017656
367131.2151148847,3450908.1346066552,-1.0165017336
367131.3649161948,3450907.8926129467,-1.0165017128
367131.5147175095,3450907.6506192419,-1.0165016916
367131.6645188314,3450907.4086255371,-1.0165016618
367131.8143201603,3450907.1666318369,-1.0165016388
367131.9641214964,3450906.9246381377,-1.0165016099
367132.1139228395,3450906.6826444427,-1.0165015813
367132.2637241922,3450906.4406507476,-1.0165015580
367132.4135255496,3450906.1986570577,-1.0165015330
367132.5633269142,3450905.9566633697,-1.0165015086
367132.7131282857,3450905.7146696835,-1.0165014838
367132.8629296644,3450905.4726759992,-1.0165014566
367133.0127310503,3450905.2306823181,-1.0165014312
367133.1625324431,3450904.9886886394,-1.0165014019
367133.3123338432,3450904.7466949648,-1.0165013836
367133.4621352503,3450904.5047012889,-1.0165013404
367133.4770412690,3450904.4806216625,-1.0137749985
367133.6274423171,3450904.2391329482,-1.0137749711
367133.7778433723,3450903.9976442372,-1.0137749529
367133.9282444322,3450903.7561555286,-1.0137749284
367134.0786454991,3450903.5146668218,-1.0137748944
367134.2290465757,3450903.2731781178,-1.0137748772
367134.3794476569,3450903.0316894157,-1.0137748435
367134.5298487477,3450902.7902007164,-1.0137748250
367134.6802498432,3450902.5487120193,-1.0137748005
367134.8306509457,3450902.3072233242,-1.0137747623
367134.9810520579,3450902.0657346342,-1.0137747495
367135.1314531746,3450901.8242459437,-1.0137747128
367135.2818543011,3450901.5827572574,-1.0137746948
367135.4322554321,3450901.3412685734,-1.0137746627
367135.5826565727,3450901.0997798913,-1.0137746455
367135.7330577179,3450900.8582912111,-1.0137746115
367135.8834588728,3450900.6168025336,-1.0137745900
367136.0338600323,3450900.3753138604,-1.0137745594
367136.0824816927,3450900.2972454499,-1.0137749943
367136.2328827659,3450900.0557566974,-1.0137749792
367136.3832838440,3450899.8142679455,-1.0137749424
367136.5336849315,3450899.5727791982,-1.0137749172
367136.6840860262,3450899.3312904527,-1.0137748848
367136.8344871304,3450899.0898017096,-1.0137748690
367136.9848882393,3450898.8483129675,-1.0137748389
367137.1352893554,3450898.6068242299,-1.0137748225
367137.2856904761,3450898.3653354938,-1.0137747862
367137.4360916063,3450898.1238467619,-1.0137747659
367137.5864927437,3450897.8823580295,-1.0137747350
367137.7368938882,3450897.6408693022,-1.0137747121
367137.8872950398,3450897.3993805759,-1.0137746865
367138.0376961986,3450897.1578918518,-1.0137746584
367138.1880973644,3450896.9164031316,-1.0137746327
367138.3384985374,3450896.6749144136,-1.0137746100
367138.4888997174,3450896.4334256966,-1.0137745833
367138.6393009046,3450896.1919369823,-1.0137745629
367138.6879221427,3450896.1138692494,-1.0152809296
367138.8379922390,3450895.8721013381,-1.0152809032
367138.9880623425,3450895.6303334297,-1.0152808841
367139.1381324506,3450895.3885655240,-1.0152808539
367139.2882025683,3450895.1467976193,-1.0152808275
367139.4382726931,3450894.9050297174,-1.0152808003
367139.5883428250,3450894.6632618187,-1.0152807718
367139.7384129640,3450894.4214939238,-1.0152807574
367139.8884831077,3450894.1797260293,-1.0152807234
367140.0385532610,3450893.9379581376,-1.0152806972
367140.1886234213,3450893.6961902487,-1.0152806789
367140.3386935863,3450893.4544223621,-1.0152806459
367140.4887637609,3450893.2126544779,-1.0152806204
367140.6388339426,3450892.9708865960,-1.0152805923
367140.7889041314,3450892.7291187178,-1.0152805784
367140.9389743248,3450892.4873508397,-1.0152805404
367141.0890445278,3450892.2455829666,-1.0152805184
367141.2391147380,3450892.0038150940,-1.0152804998
367141.3891849528,3450891.7620472237,-1.0152804621
367141.5392551771,3450891.5202793586,-1.0152804427
367141.6893254085,3450891.2785114925,-1.0152804125
367141.8393956472,3450891.0367436311,-1.0152803880
367141.9894658928,3450890.7949757716,-1.0152803633
367142.1395361456,3450890.5532079139,-1.0152803424
367142.2896064031,3450890.3114400599,-1.0152803087
367142.4396766701,3450890.0696722087,-1.0152802938
367142.5449659108,3450889.9000479844,-0.9929337629
367142.6998939078,3450889.6624712795,-0.9929337411
367142.8548219118,3450889.4248945750,-0.9929337104
367143.0097499231,3450889.1873178752,-0.9929336940
367143.1646779391,3450888.9497411768,-0.9929336592
367143.3196059648,3450888.7121644816,-0.9929336316
367143.4745339977,3450888.4745877897,-0.9929336086
367143.6294620378,3450888.2370110988,-0.9929335811
367143.7843900850,3450887.9994344111,-0.9929335556
367143.9393181394,3450887.7618577257,-0.9929335331
367144.0942461987,3450887.5242810445,-0.9929335049
367144.2491742675,3450887.2867043633,-0.9929334755
367144.4041023435,3450887.0491276863,-0.9929334508
367144.5590304267,3450886.8115510112,-0.9929334214
367144.7139585171,3450886.5739743402,-0.9929333974
367144.8688866147,3450886.3363976707,-0.9929333718
367145.0238147195,3450886.0988210035,-0.9929333442
367145.1787428315,3450885.8612443395,-0.9929333203
367145.3336709506,3450885.6236676769,-0.9929332918
367145.4885990770,3450885.3860910181,-0.9929332653
367145.6435272105,3450885.1485143621,-0.9929332494
367145.7984553488,3450884.9109377069,-0.9929332119
367145.9533834968,3450884.6733610565,-0.9929331863
367146.1083116519,3450884.4357844084,-0.9929331607
367146.2632398142,3450884.1982077626,-0.9929331383
367146.4181679838,3450883.9606311172,-0.9929331139
367146.5497485352,3450883.7588571957,-1.0050717258
367146.7020523928,3450883.5189908822,-1.0050717081
367146.8543562553,3450883.2791245705,-1.0050716828
367147.0066601248,3450883.0392582612,-1.0050716479
367147.1589640039,3450882.7993919551,-1.0050716251
367147.3112678902,3450882.5595256500,-1.0050716021
367147.4635717812,3450882.3196593495,-1.0050715801
367147.6158756793,3450882.0797930495,-1.0050715445
367147.7681795870,3450881.8399267532,-1.0050715253
367147.9204834995,3450881.6000604597,-1.0050714987
367148.0727874191,3450881.3601941690,-1.0050714677
367148.2250913482,3450881.1203278797,-1.0050714384
367148.3773952846,3450880.8804615946,-1.0050714245
367148.5296992256,3450880.6405953094,-1.0050713954
367148.6820031738,3450880.4007290285,-1.0050713633
367148.8343071316,3450880.1608627494,-1.0050713423
367148.9866110941,3450879.9209964741,-1.0050713177
367149.1389150637,3450879.6811302006,-1.0050712854
367149.2912190430,3450879.4412639290,-1.0050712582
367149.4435230293,3450879.2013976607,-1.0050712405
367149.5958270205,3450878.9615313942,-1.0050712143
367149.7481310187,3450878.7216651305,-1.0050711823
367149.9004350264,3450878.4817988686,-1.0050711591
367150.0527390391,3450878.2419326114,-1.0050711391
367150.2050430587,3450878.0020663538,-1.0050711017
367150.3573470880,3450877.7622001008,-1.0050710910
367150.4359983476,3450877.6383308731,-0.9972097796
367150.5900058812,3450877.3999439823,-0.9972097515
367150.7440134242,3450877.1615570914,-0.9972097292
367150.8980209721,3450876.9231702047,-0.9972096972
367151.0520285296,3450876.6847833199,-0.9972096834
367151.2060360893,3450876.4463964389,-0.9972096521
367151.3600436588,3450876.2080095592,-0.9972096176
367151.5140512377,3450875.9696226828,-0.9972095990
367151.6680588215,3450875.7312358087,-0.9972095750
367151.8220664124,3450875.4928489360,-0.9972095442
367151.9760740105,3450875.2544620684,-0.9972095211
367152.1300816158,3450875.0160752018,-0.9972094862
367152.2840892307,3450874.7776883384,-0.9972094671
367152.4380968503,3450874.5393014778,-0.9972094431
367152.5921044771,3450874.3009146187,-0.9972094164
367152.7461121111,3450874.0625277623,-0.9972093891
367152.9001197523,3450873.8241409091,-0.9972093570
367153.0541274031,3450873.5857540579,-0.9972093394
367153.2081350586,3450873.3473672085,-0.9972093110
367153.3621427213,3450873.1089803628,-0.9972092844
367153.5161503912,3450872.8705935199,-0.9972092586
367153.6701580683,3450872.6322066793,-0.9972092323
367153.8241657525,3450872.3938198416,-0.9972091983
367153.9781734464,3450872.1554330066,-0.9972091808
367154.1321811450,3450871.9170461735,-0.9972091550
367154.2861888508,3450871.6786593427,-0.9972091264
367154.3938579749,3450871.5119995023,-1.0403758391
367154.5383355992,3450871.2656532782,-1.0403758151
367154.6828132304,3450871.0193070560,-1.0403757813
367154.8272908712,3450870.7729608365,-1.0403757676
367154.9717685165,3450870.5266146171,-1.0403757284
367155.1162461712,3450870.2802684037,-1.0403757147
367155.2607238304,3450870.0339221903,-1.0403756884
367155.4052014967,3450869.7875759797,-1.0403756575
367155.5496791725,3450869.5412297705,-1.0403756378
367155.6941568528,3450869.2948835646,-1.0403756128
367155.8386345400,3450869.0485373610,-1.0403755826
367155.9831122367,3450868.8021911583,-1.0403755613
367156.1150996087,3450868.5771419844,-1.0403755613
367156.1150996087,3450868.5771419844,-1.0666375498
367156.2535711414,3450868.3261580681,-1.0666375324
367156.3920426785,3450868.0751741542,-1.0666375053
367156.5305142225,3450867.8241902441,-1.0666374826
367156.6689857734,3450867.5732063348,-1.0666374535
367156.8074573335,3450867.3222224261,-1.0666374253
367156.9459289006,3450867.0712385215,-1.0666374081
367157.0844004721,3450866.8202546192,-1.0666373871
367157.2228720504,3450866.5692707170,-1.0666373583
367157.3613436355,3450866.3182868194,-1.0666373282
367157.4998152300,3450866.0673029227,-1.0666373051
367157.6382868313,3450865.8163190274,-1.0666372867
367157.7767584371,3450865.5653351350,-1.0666372602
367157.9152300498,3450865.3143512458,-1.0666372370
367158.0537016692,3450865.0633673579,-1.0666372061
367158.1921732980,3450864.8123834715,-1.0666371888
367158.3306449312,3450864.5613995874,-1.0666371639
367158.4691165713,3450864.3104157057,-1.0666371298
367158.6075882207,3450864.0594318272,-1.0666371172
367158.7460598745,3450863.8084479482,-1.0666370803
367158.8845315376,3450863.5574640743,-1.0666370660
367159.0230032051,3450863.3064802010,-1.0666370433
367159.1614748795,3450863.0554963285,-1.0666370078
367159.2999465632,3450862.8045124603,-1.0666370014
367159.3368789072,3450862.7375715366,-1.0107286155
367159.4879481946,3450862.4966485393,-1.0107285966
367159.6390174869,3450862.2557255444,-1.0107285723
367159.7900867863,3450862.0148025514,-1.0107285365
367159.9411560952,3450861.7738795620,-1.0107285209
367160.0922254089,3450861.5329565736,-1.0107284846
367160.2432947321,3450861.2920335894,-1.0107284618
367160.3943640623,3450861.0511106062,-1.0107284406
367160.5454333974,3450860.8101876266,-1.0107284168
367160.6965027396,3450860.5692646485,-1.0107283831
367160.8475720913,3450860.3283416731,-1.0107283568
367160.9986414501,3450860.0874187006,-1.0107283408
367161.1497108137,3450859.8464957289,-1.0107283118
367161.3007801843,3450859.6055727615,-1.0107282799
367161.4518495646,3450859.3646497959,-1.0107282591
367161.6029189494,3450859.1237268341,-1.0107282285
367161.7539883440,3450858.8828038732,-1.0107282016
367161.9050577455,3450858.6418809155,-1.0107281819
367162.0561271519,3450858.4009579606,-1.0107281576
367162.2071965653,3450858.1600350076,-1.0107281248
367162.3582659883,3450857.9191120570,-1.0107280981
367162.5093354185,3450857.6781891091,-1.0107280798
367162.6604048533,3450857.4372661635,-1.0107280535
367162.8114742952,3450857.1963432208,-1.0107280260
367162.8690725961,3450857.1044864487,-1.0107286172
367163.0201419180,3450856.8635633956,-1.0107285983
367163.1712112445,3450856.6226403452,-1.0107285735
367163.3222805781,3450856.3817172968,-1.0107285461
367163.4733499190,3450856.1407942516,-1.0107285195
367163.6244192669,3450855.8998712092,-1.0107284878
367163.7754886244,3450855.6589481686,-1.0107284666
367163.9265579866,3450855.4180251318,-1.0107284430
367164.0776273559,3450855.1771020964,-1.0107284109
367164.2286967348,3450854.9361790628,-1.0107283996
367164.3797661160,3450854.6952560316,-1.0107283564
367164.5308355091,3450854.4543330045,-1.0107283396
367164.6819049070,3450854.2134099789,-1.0107283141
367164.8329743120,3450853.9724869556,-1.0107282778
367164.9840437265,3450853.7315639365,-1.0107282702
367165.1351131432,3450853.4906409178,-1.0107282275
367165.2861825720,3450853.2497179029,-1.0107282108
367165.4372520055,3450853.0087948893,-1.0107281825
367165.5883214462,3450852.7678718795,-1.0107281524
367165.7393908963,3450852.5269488706,-1.0107281307
367165.8904603512,3450852.2860258659,-1.0107281067
367166.0415298132,3450852.0451028626,-1.0107280819
367166.1925992824,3450851.8041798612,-1.0107280557
367166.3436687586,3450851.5632568626,-1.0107280288
367166.4012662584,3450851.4714013673,-1.0107286123
367166.5523356147,3450851.2304782621,-1.0107285880
367166.7034049779,3450850.9895551587,-1.0107285622
367166.8544743484,3450850.7486320576,-1.0107285349
367167.0055437259,3450850.5077089597,-1.0107285108
367167.1566131107,3450850.2667858633,-1.0107284831
367167.3076825024,3450850.0258627706,-1.0107284598
367167.4587519014,3450849.7849396789,-1.0107284300
367167.6098213075,3450849.5440165917,-1.0107284060
367167.7608907207,3450849.3030935060,-1.0107283805
367167.9119601410,3450849.0621704226,-1.0107283604
367168.0630295661,3450848.8212473425,-1.0107283238
367168.2140990031,3450848.5803242628,-1.0107283029
367168.3651684448,3450848.3394011869,-1.0107282854
367168.5162378912,3450848.0984781128,-1.0107282526
367168.6673073472,3450847.8575550411,-1.0107282171
367168.8183768127,3450847.6166319731,-1.0107282051
367168.9694462806,3450847.3757089078,-1.0107281759
367169.1205157579,3450847.1347858431,-1.0107281457
367169.2715852424,3450846.8938627830,-1.0107281213
367169.4226547340,3450846.6529397247,-1.0107280956
367169.5737242327,3450846.4120166688,-1.0107280706
367169.7247937387,3450846.1710936148,-1.0107280454
367169.8758632516,3450845.9301705630,-1.0107280257
367169.9334599886,3450845.8383162851,-0.9999268922
367170.0868805674,3450845.5994163076,-0.9999268666
367170.2403011533,3450845.3605163326,-0.9999268429
367170.3937217463,3450845.1216163589,-0.9999268126
367170.5471423465,3450844.8827163898,-0.9999267976
367170.7005629515,3450844.6438164213,-0.9999267631
367170.8079131686,3450844.4766552923,-0.9999267631
367170.8079131686,3450844.4766552923,-1.0101220384
367170.9591153164,3450844.2358450773,-1.0101220237
367171.1103174689,3450843.9950348628,-1.0101219865
367171.2615196309,3450843.7542246529,-1.0101219624
367171.4127218002,3450843.5134144444,-1.0101219463
367171.5639239739,3450843.2726042373,-1.0101219110
367171.7151261575,3450843.0317940335,-1.0101218850
367171.8663283481,3450842.7909838324,-1.0101218668
367172.0175305433,3450842.5501736337,-1.0101218337
367172.1687327481,3450842.3093634374,-1.0101218073
367172.3199349601,3450842.0685532438,-1.0101217799
367172.4711371792,3450841.8277430534,-1.0101217571
367172.6223394054,3450841.5869328640,-1.0101217375
367172.7735416364,3450841.3461226774,-1.0101217033
367172.9088074219,3450841.1306934715,-1.0120257797
367173.0595926692,3450840.8895289670,-1.0120257523
367173.2103779238,3450840.6483644657,-1.0120257179
367173.3611631878,3450840.4071999677,-1.0120257002
367173.5119484566,3450840.1660354715,-1.0120256775
367173.6627337325,3450839.9248709762,-1.0120256483
367173.8135190155,3450839.6837064852,-1.0120256164
367173.9643043081,3450839.4425419960,-1.0120255945
367174.1150896053,3450839.2013775110,-1.0120255723
367174.2658749098,3450838.9602130265,-1.0120255444
367174.4166602212,3450838.7190485457,-1.0120255140
367174.5674455423,3450838.4778840658,-1.0120254949
367174.7182308680,3450838.2367195887,-1.0120254668
367174.8690162009,3450837.9955551154,-1.0120254345
367175.0198015434,3450837.7543906439,-1.0120254173
367175.1705868905,3450837.5132261743,-1.0120253916
367175.3213722447,3450837.2720617070,-1.0120253634
367175.4721576062,3450837.0308972434,-1.0120253318
367175.6229429770,3450836.7897327817,-1.0120253132
367175.7737283526,3450836.5485683223,-1.0120252856
367175.9245137355,3450836.3074038662,-1.0120252549
367176.0752991277,3450836.0662394115,-1.0120252346
367176.2260845248,3450835.8250749600,-1.0120252084
367176.3768699288,3450835.5839105113,-1.0120251844
367176.5276553401,3450835.3427460641,-1.0120251497
367176.6784407609,3450835.1015816201,-1.0120251334
367176.8292261864,3450834.8604171774,-1.0120251043
367176.9800116190,3450834.6192527390,-1.0120250855
367177.0851336259,3450834.4511218509,-1.0148141296
367177.2353067484,3450834.2094398141,-1.0148141029
367177.3854798782,3450833.9677577801,-1.0148140842
367177.5356530125,3450833.7260757489,-1.0148140531
367177.6858261563,3450833.4843937191,-1.0148140274
367177.8359993073,3450833.2427116917,-1.0148140000
367177.9861724654,3450833.0010296674,-1.0148139762
367178.1363456307,3450832.7593476446,-1.0148139555
367178.2865188005,3450832.5176656255,-1.0148139219
367178.4366919799,3450832.2759836093,-1.0148138977
367178.5868651666,3450832.0343015944,-1.0148138761
367178.6486805101,3450831.9348187479,-1.0211669467
367178.7974522184,3450831.6919639865,-1.0211669142
367178.9462239360,3450831.4491092274,-1.0211668912
367179.0949956608,3450831.2062544692,-1.0211668701
367179.2437673904,3450830.9633997148,-1.0211668376
367179.3925391294,3450830.7205449627,-1.0211668105
367179.5413108754,3450830.4776902138,-1.0211667889
367179.6900826286,3450830.2348354650,-1.0211667666
367179.8388543865,3450829.9919807208,-1.0211667366
367179.9876261537,3450829.7491259775,-1.0211667075
367180.1363979282,3450829.5062712384,-1.0211666919
367180.2851697073,3450829.2634165003,-1.0211666575
367180.4339414958,3450829.0205617654,-1.0211666320
367180.5827132915,3450828.7777070329,-1.0211666047
367180.7314850943,3450828.5348523036,-1.0211665916
367180.8802569017,3450828.2919975738,-1.0211665555
367181.0290287187,3450828.0491428482,-1.0211665273
367181.1778005427,3450827.8062881264,-1.0211665144
367181.3265723714,3450827.5634334041,-1.0211664774
367181.4753442096,3450827.3205786864,-1.0211664502
367181.6241160549,3450827.0777239720,-1.0211664371
367181.7728879048,3450826.8348692572,-1.0211664008
367181.9216597643,3450826.5920145465,-1.0211663843
367182.0704316284,3450826.3491598372,-1.0211663506
367182.2192035021,3450826.1063051308,-1.0211663237
367182.3679753827,3450825.8634504275,-1.0211663119
367182.4723317004,3450825.6930995402,-1.0211669257
367182.6211034510,3450825.4502447210,-1.0211669075
367182.7698752063,3450825.2073899042,-1.0211668803
367182.9186469687,3450824.9645350906,-1.0211668558
367183.0674187381,3450824.7216802789,-1.0211668311
367183.2161905146,3450824.4788254690,-1.0211668020
367183.3649622983,3450824.2359706634,-1.0211667810
367183.5137340890,3450823.9931158577,-1.0211667529
367183.6625058868,3450823.7502610558,-1.0211667291
367183.8112776916,3450823.5074062552,-1.0211667019
367183.9600495036,3450823.2645514579,-1.0211666763
367184.1088213227,3450823.0216966630,-1.0211666525
367184.2575931489,3450822.7788418694,-1.0211666219
367184.4063649821,3450822.5359870810,-1.0211665992
367184.5551368224,3450822.2931322935,-1.0211665735
367184.7039086698,3450822.0502775083,-1.0211665490
367184.8526805243,3450821.8074227250,-1.0211665146
367185.0014523882,3450821.5645679450,-1.0211664951
367185.1502242570,3450821.3217131677,-1.0211664736
367185.2989961327,3450821.0788583909,-1.0211664450
367185.4477680156,3450820.8360036178,-1.0211664192
367185.5965399055,3450820.5931488476,-1.0211663952
367185.7453118025,3450820.3502940787,-1.0211663696
367185.8940837066,3450820.1074393122,-1.0211663407
367186.0428556178,3450819.8645845498,-1.0211663187
367186.1916275361,3450819.6217297879,-1.0211662882
367186.2959829804,3450819.4513803353,-1.0211669373
367186.4447547637,3450819.2085254565,-1.0211669036
367186.5935265565,3450818.9656705805,-1.0211668847
367186.7422983539,3450818.7228157073,-1.0211668600
367186.8910701585,3450818.4799608360,-1.0211668253
367187.0398419726,3450818.2371059679,-1.0211668026
367187.1886137937,3450817.9942511008,-1.0211667808
367187.2015917988,3450817.9730658284,-1.0211667808
